Fin_year,Stop_ID,Stop_name,Stop_lat,Stop_long,Pax_annual,Pax_weekday,Pax_norm_weekday,Pax_sch_hol_weekday,Pax_Saturday,Pax_Sunday,Pax_pre_AM_peak,Pax_AM_peak,Pax_interpeak,Pax_PM_peak,Pax_PM_late,Bike_Path_Dist_m,total_safe_bike_path_meters,Pax_annual_norm,Pax_AM_peak_norm,Bike_Path_Dist_m_norm,Train_Line
FY24-25,19987,Eltham,-37.71354967,145.147822,344100,1100,1100,1150,650,450,150,500,200,250,50,135.05566799178243,2698.7299765506773,0.017401226643845386,0.11842105263157894,0.04710118794303475,Hurstbridge Line
FY24-25,19988,Diamond Creek,-37.67329744,145.1585062,114700,350,400,350,200,150,50,200,50,50,50,194.39126987907986,3390.7137852534124,0.005715508282902378,0.039473684210526314,0.06786088571324086,Hurstbridge Line
FY24-25,19989,Wattle Glen,-37.66396792,145.1816145,27200,100,100,100,50,50,50,50,50,50,50,16.37162534807915,2319.8419511102024,0.0012582268679829655,0,0.005577300478146762,Hurstbridge Line
FY24-25,19990,Hurstbridge,-37.63939817,145.1920169,75700,250,250,200,150,150,50,100,50,50,50,38.08988331633474,1213.8377933281581,0.003728834280824011,0.013157894736842105,0.013175849362385481,Hurstbridge Line
FY24-25,19991,Williamstown,-37.86775292,144.9053233,149500,450,450,450,400,300,50,150,150,100,50,302.9140959722734,3257.09833522548,0.007488232777064612,0.02631578947368421,0.1058296767797327,Williamstown Line
FY24-25,19992,Williamstown Beach,-37.86398189,144.8944837,166350,500,500,450,350,300,50,200,150,150,50,399.53113612905526,1566.315272100821,0.008346577826680522,0.039473684210526314,0.13963300040517396,Williamstown Line
FY24-25,19993,North Williamstown,-37.85733348,144.8890695,271600,900,900,750,500,350,50,450,200,150,50,28.85930198744959,1596.3729194853015,0.01370805061434073,0.10526315789473684,0.009946353536339329,Williamstown Line
FY24-25,19994,Newport,-37.84271757,144.8835999,1245950,3950,4050,3450,2650,1800,250,2100,800,750,150,55.958038177921416,1114.2538567955585,0.06334178943293192,0.5394736842105263,0.01942736586915894,Williamstown Line
FY24-25,19994,Newport,-37.84271757,144.8835999,1245950,3950,4050,3450,2650,1800,250,2100,800,750,150,55.958038177921416,1114.2538567955585,0.06334178943293192,0.5394736842105263,0.01942736586915894,Werribee Line
FY24-25,19995,Spotswood,-37.83063888,144.8859335,354600,1050,1100,1000,850,600,50,450,250,250,50,162.08417590637276,496.3702958319487,0.017936100413635716,0.10526315789473684,0.056557629567277216,Williamstown Line
FY24-25,19995,Spotswood,-37.83063888,144.8859335,354600,1050,1100,1000,850,600,50,450,250,250,50,162.08417590637276,496.3702958319487,0.017936100413635716,0.10526315789473684,0.056557629567277216,Werribee Line
FY24-25,19996,Yarraville,-37.81585044,144.8899337,820600,2600,2650,2300,1700,1250,150,1300,550,500,150,11.87746004969914,3049.224056154851,0.04167430772052082,0.32894736842105265,0.004004930596386276,Williamstown Line
FY24-25,19996,Yarraville,-37.81585044,144.8899337,820600,2600,2650,2300,1700,1250,150,1300,550,500,150,11.87746004969914,3049.224056154851,0.04167430772052082,0.32894736842105265,0.004004930596386276,Werribee Line
FY24-25,19997,Seddon,-37.80900514,144.89567159999999,416600,1300,1350,1150,850,600,100,750,300,250,50,56.207854888255255,3872.6283361819983,0.02109440267335004,0.18421052631578946,0.01951476903419851,Williamstown Line
FY24-25,19997,Seddon,-37.80900514,144.89567159999999,416600,1300,1350,1150,850,600,100,750,300,250,50,56.207854888255255,3872.6283361819983,0.02109440267335004,0.18421052631578946,0.01951476903419851,Werribee Line
FY24-25,20000,Watergardens,-37.70112872,144.7741805,1295450,4350,4650,3350,1900,1350,650,2350,950,550,100,34.50404333739428,9594.936034183864,0.06586333720480061,0.6052631578947368,0.011921274506019819,Cranbourne Line
FY24-25,20000,Watergardens,-37.70112872,144.7741805,1295450,4350,4650,3350,1900,1350,650,2350,950,550,100,34.50404333739428,9594.936034183864,0.06586333720480061,0.6052631578947368,0.011921274506019819,Pakenham Line
FY24-25,20000,Watergardens,-37.70112872,144.7741805,1295450,4350,4650,3350,1900,1350,650,2350,950,550,100,34.50404333739428,9594.936034183864,0.06586333720480061,0.6052631578947368,0.011921274506019819,Sunbury Line
FY24-25,20001,Keilor Plains,-37.72927934,144.7937381,599750,2000,2150,1550,850,650,300,1150,400,200,50,11.01279923654305,1453.1423399056664,0.03042412942926422,0.2894736842105263,0.00370241243555333,Cranbourne Line
FY24-25,20001,Keilor Plains,-37.72927934,144.7937381,599750,2000,2150,1550,850,650,300,1150,400,200,50,11.01279923654305,1453.1423399056664,0.03042412942926422,0.2894736842105263,0.00370241243555333,Pakenham Line
FY24-25,20001,Keilor Plains,-37.72927934,144.7937381,599750,2000,2150,1550,850,650,300,1150,400,200,50,11.01279923654305,1453.1423399056664,0.03042412942926422,0.2894736842105263,0.00370241243555333,Sunbury Line
FY24-25,20002,St Albans,-37.74486131,144.8000505,962650,3200,3350,2600,1450,1100,250,1250,1100,650,100,31.33941434549238,1905.4232792406667,0.048910385720398554,0.3157894736842105,0.01081406838798801,Cranbourne Line
FY24-25,20002,St Albans,-37.74486131,144.8000505,962650,3200,3350,2600,1450,1100,250,1250,1100,650,100,31.33941434549238,1905.4232792406667,0.048910385720398554,0.3157894736842105,0.01081406838798801,Pakenham Line
FY24-25,20002,St Albans,-37.74486131,144.8000505,962650,3200,3350,2600,1450,1100,250,1250,1100,650,100,31.33941434549238,1905.4232792406667,0.048910385720398554,0.3157894736842105,0.01081406838798801,Sunbury Line
FY24-25,20003,Ginifer,-37.75751083,144.8095734,624500,2100,2200,1650,900,700,200,900,500,500,50,3.2458591288283842,2926.5204115961683,0.03168490331519856,0.2236842105263158,9.849995484015664e-4,Cranbourne Line
FY24-25,20003,Ginifer,-37.75751083,144.8095734,624500,2100,2200,1650,900,700,200,900,500,500,50,3.2458591288283842,2926.5204115961683,0.03168490331519856,0.2236842105263158,9.849995484015664e-4,Pakenham Line
FY24-25,20003,Ginifer,-37.75751083,144.8095734,624500,2100,2200,1650,900,700,200,900,500,500,50,3.2458591288283842,2926.5204115961683,0.03168490331519856,0.2236842105263158,9.849995484015664e-4,Sunbury Line
FY24-25,20004,Albion,-37.77765281,144.8247036,413900,1400,1500,1050,550,400,150,750,350,250,50,299.6041411315992,2537.8700359840564,0.020956863703975384,0.18421052631578946,0.10467162562764458,Cranbourne Line
FY24-25,20004,Albion,-37.77765281,144.8247036,413900,1400,1500,1050,550,400,150,750,350,250,50,299.6041411315992,2537.8700359840564,0.020956863703975384,0.18421052631578946,0.10467162562764458,Pakenham Line
FY24-25,20004,Albion,-37.77765281,144.8247036,413900,1400,1500,1050,550,400,150,750,350,250,50,299.6041411315992,2537.8700359840564,0.020956863703975384,0.18421052631578946,0.10467162562764458,Sunbury Line
FY24-25,20005,Epping,-37.65238715,145.0301217,748150,2450,2600,1850,1300,950,300,900,650,650,100,2.9416781748994385,6386.100723489604,0.03798367870896754,0.2236842105263158,8.785760105901172e-4,Mernda Line
FY24-25,20006,Lalor,-37.66585075,145.0171932,494550,1600,1650,1350,850,650,250,800,350,200,50,70.94914498210892,1570.2141628990962,0.025065203659555394,0.19736842105263158,0.024672291960697198,Mernda Line
FY24-25,20007,Thomastown,-37.68033809,145.0142789,595700,1900,2000,1650,1150,800,300,800,450,350,50,51.2324486762521,3425.651151649172,0.030217820975202234,0.19736842105263158,0.01777402779352857,Mernda Line
FY24-25,20008,Keon Park,-37.69487012,145.0118838,293800,950,1000,750,550,400,100,350,200,300,50,23.193905908406496,1904.3206093727142,0.01483892658475457,0.07894736842105263,0.007964206113737321,Mernda Line
FY24-25,20009,Ruthven,-37.70789754,145.0095166,289350,900,950,800,600,400,100,500,200,100,50,33.74979578161504,3032.6739409016423,0.014612241987081526,0.11842105263157894,0.01165738653987709,Mernda Line
FY24-25,20010,Reservoir,-37.71688492,145.0069958,757800,2400,2450,2100,1550,1100,300,900,550,600,150,37.47685434329274,2419.53902143618,0.03847525317358437,0.2236842105263158,0.012961369424541349,Mernda Line
FY24-25,20011,Regent,-37.72840277,145.0027726,382700,1250,1300,1050,750,500,100,700,200,200,50,50.3883274990727,1793.5401885207377,0.019367524502312692,0.17105263157894737,0.0174786958180822,Mernda Line
FY24-25,20012,Preston,-37.73867424,145.000522,581250,1800,1900,1500,1300,900,100,650,500,550,100,30.029947264206683,2986.105259099634,0.029481732787252683,0.15789473684210525,0.01035592622741536,Mernda Line
FY24-25,20013,Bell,-37.74556212,145.000155,412250,1300,1350,1100,850,600,100,550,300,350,50,2.169941470441404,3723.963423494898,0.020872812111579764,0.13157894736842105,6.085691305191248e-4,Mernda Line
FY24-25,20014,Thornbury,-37.75505179,144.9985715,376150,1200,1250,1050,750,500,50,650,200,250,50,49.96984281690827,2728.469953449531,0.019033865150681582,0.15789473684210525,0.017332280929771206,Mernda Line
FY24-25,20015,Croxton,-37.764101,144.9970562,244250,750,800,650,550,350,50,450,150,150,50,41.44933964924351,2746.8047558308044,0.012314831794934492,0.10526315789473684,0.014351219560464168,Mernda Line
FY24-25,20016,Northcote,-37.76986537,144.9952772,293050,950,1000,750,600,400,50,350,200,300,50,31.30115102506641,3014.193536264287,0.014800721315483831,0.07894736842105263,0.010800681231837871,Mernda Line
FY24-25,20017,Merri,-37.77784668,144.9929725,147850,450,500,350,300,200,50,200,100,150,50,109.98597052124158,6173.213888774202,0.0074041811846689894,0.039473684210526314,0.03833007370259179,Mernda Line
FY24-25,20019,Rushall,-37.78321711,144.9924071,123150,400,400,300,250,200,50,150,100,100,50,13.769591142533054,8313.139953231857,0.006145954316686024,0.02631578947368421,0.0046669289309350815,Mernda Line
FY24-25,20021,Sunshine,-37.78853633,144.8328782,1577600,5100,5300,4400,2800,2050,350,1650,1300,1700,300,35.67853134640499,4361.3776488016465,0.08023615950445219,0.42105263157894735,0.012332191650639078,Cranbourne Line
FY24-25,20021,Sunshine,-37.78853633,144.8328782,1577600,5100,5300,4400,2800,2050,350,1650,1300,1700,300,35.67853134640499,4361.3776488016465,0.08023615950445219,0.42105263157894735,0.012332191650639078,Pakenham Line
FY24-25,20021,Sunshine,-37.78853633,144.8328782,1577600,5100,5300,4400,2800,2050,350,1650,1300,1700,300,35.67853134640499,4361.3776488016465,0.08023615950445219,0.42105263157894735,0.012332191650639078,Sunbury Line
FY24-25,20022,Tottenham,-37.7992509,144.8629449,394350,1350,1450,1050,450,350,100,700,300,300,50,159.04983886145982,3020.3681994029653,0.01996097968498482,0.17105263157894737,0.05549600858456636,Cranbourne Line
FY24-25,20022,Tottenham,-37.7992509,144.8629449,394350,1350,1450,1050,450,350,100,700,300,300,50,159.04983886145982,3020.3681994029653,0.01996097968498482,0.17105263157894737,0.05549600858456636,Pakenham Line
FY24-25,20022,Tottenham,-37.7992509,144.8629449,394350,1350,1450,1050,450,350,100,700,300,300,50,159.04983886145982,3020.3681994029653,0.01996097968498482,0.17105263157894737,0.05549600858456636,Sunbury Line
FY24-25,20023,West Footscray,-37.8018087,144.8853248,512550,1800,1950,1300,550,350,150,1100,300,350,50,3.836854728837871,2747.442587870969,0.0259821301220531,0.27631578947368424,0.001191770688315546,Cranbourne Line
FY24-25,20023,West Footscray,-37.8018087,144.8853248,512550,1800,1950,1300,550,350,150,1100,300,350,50,3.836854728837871,2747.442587870969,0.0259821301220531,0.27631578947368424,0.001191770688315546,Pakenham Line
FY24-25,20023,West Footscray,-37.8018087,144.8853248,512550,1800,1950,1300,550,350,150,1100,300,350,50,3.836854728837871,2747.442587870969,0.0259821301220531,0.27631578947368424,0.001191770688315546,Sunbury Line
FY24-25,20024,Middle Footscray,-37.8025047,144.8914721,190800,650,700,500,250,200,50,350,150,150,50,58.70799590680383,3109.2102729852118,0.009592069604906576,0.07894736842105263,0.020389491296669986,Cranbourne Line
FY24-25,20024,Middle Footscray,-37.8025047,144.8914721,190800,650,700,500,250,200,50,350,150,150,50,58.70799590680383,3109.2102729852118,0.009592069604906576,0.07894736842105263,0.020389491296669986,Pakenham Line
FY24-25,20024,Middle Footscray,-37.8025047,144.8914721,190800,650,700,500,250,200,50,350,150,150,50,58.70799590680383,3109.2102729852118,0.009592069604906576,0.07894736842105263,0.020389491296669986,Sunbury Line
FY24-25,20025,Footscray,-37.80108298,144.9031992,4383950,14000,14450,12350,8850,5800,800,3850,4050,4750,1000,38.93592063753091,7892.8778914717805,0.22319263606169895,1,0.013471851737548161,Cranbourne Line
FY24-25,20025,Footscray,-37.80108298,144.9031992,4383950,14000,14450,12350,8850,5800,800,3850,4050,4750,1000,38.93592063753091,7892.8778914717805,0.22319263606169895,1,0.013471851737548161,Pakenham Line
FY24-25,20025,Footscray,-37.80108298,144.9031992,4383950,14000,14450,12350,8850,5800,800,3850,4050,4750,1000,38.93592063753091,7892.8778914717805,0.22319263606169895,1,0.013471851737548161,Sunbury Line
FY24-25,20025,Footscray,-37.80108298,144.9031992,4383950,14000,14450,12350,8850,5800,800,3850,4050,4750,1000,38.93592063753091,7892.8778914717805,0.22319263606169895,1,0.013471851737548161,Werribee Line
FY24-25,20025,Footscray,-37.80108298,144.9031992,4383950,14000,14450,12350,8850,5800,800,3850,4050,4750,1000,38.93592063753091,7892.8778914717805,0.22319263606169895,1,0.013471851737548161,Williamstown Line
FY24-25,20026,South Kensington,-37.79953087,144.925469,324400,1050,1050,900,650,500,50,450,250,250,50,31.731746850334254,2536.6966455154557,0.01639770157100067,0.10526315789473684,0.010951333435731443,Williamstown Line
FY24-25,20026,South Kensington,-37.79953087,144.925469,324400,1050,1050,900,650,500,50,450,250,250,50,31.731746850334254,2536.6966455154557,0.01639770157100067,0.10526315789473684,0.010951333435731443,Werribee Line
FY24-25,20027,Flemington Racecourse,-37.78720192,144.9075887,145550,200,250,50,1450,50,50,50,50,50,200,393.3385774153138,4709.565289656962,0.007287018358905393,0,0.13746641502923546,Flemington Line
FY24-25,20028,Showgrounds,-37.7835,144.915,114900,200,50,900,600,400,50,50,50,50,50,348.4173076294689,82.07705351579972,0.005725696354707908,0,0.12174984766417646,Unknown
FY24-25,20030,Broadmeadows,-37.68304926,144.9196132,878300,2750,2900,2400,1700,1350,200,650,850,1000,150,54.838954242037104,1787.5374620473137,0.044613566436416244,0.15789473684210525,0.019035832901606375,Craigieburn Line
FY24-25,20031,Jacana,-37.69513079,144.9158505,213150,650,650,600,450,400,100,300,150,100,50,24.17327046984734,3258.828560676677,0.010730586629174562,0.06578947368421052,0.008306855579752343,Craigieburn Line
FY24-25,20032,Glenroy,-37.70453633,144.9172204,740900,2350,2400,2100,1450,1050,250,1000,600,450,100,37.02863461153044,1186.1009885507012,0.037614361106017076,0.25,0.012804551159114429,Craigieburn Line
FY24-25,20033,Oak Park,-37.71794973,144.9215188,418000,1350,1400,1200,750,550,150,750,300,200,50,16.72976575929812,3098.009732732692,0.02116571917598875,0.18421052631578946,0.005702602766481598,Craigieburn Line
FY24-25,20034,Pascoe Vale,-37.73075596,144.9281956,538950,1750,1800,1500,1050,700,150,950,350,300,50,83.45165646235014,6083.741562446838,0.027326955600383073,0.23684210526315788,0.02904653527234892,Craigieburn Line
FY24-25,20035,Strathmore,-37.74359132,144.9273157,303300,1000,1050,800,550,350,50,550,200,200,50,14.72964774711529,3844.9504942844155,0.015322859995517248,0.13157894736842105,0.005002823138113997,Craigieburn Line
FY24-25,20036,Glenbervie,-37.74720985,144.9209387,272200,900,900,750,500,350,100,500,150,100,50,127.33826334101231,3194.72249804931,0.01373861482975732,0.11842105263157894,0.04440110598507843,Craigieburn Line
FY24-25,20037,Essendon,-37.7560117,144.9161975,1347950,4350,4550,3600,2550,1800,350,2150,850,1050,150,133.0609908499937,463.39647339811347,0.06853770605375227,0.5526315789473685,0.046403311907474765,Craigieburn Line
FY24-25,20038,Moonee Ponds,-37.76570666,144.9191607,782550,2450,2500,2150,1700,1200,150,1050,550,650,150,14.607435818178086,122.17483095480539,0.039736027059518716,0.2631578947368421,0.004960064952000552,Craigieburn Line
FY24-25,20039,Ascot Vale,-37.77530609,144.9218207,491400,1600,1650,1350,900,650,100,900,300,250,50,167.8447782639356,696.8207906313808,0.024904741528618293,0.2236842105263158,0.058573086731501973,Craigieburn Line
FY24-25,20040,Newmarket,-37.78732767,144.9289785,600650,1900,2000,1600,1200,900,100,850,450,500,100,28.007943278337248,2049.1241906448995,0.030469975752389102,0.21052631578947367,0.009648489371604384,Craigieburn Line
FY24-25,20041,Kensington,-37.79378022,144.9305244,421500,1350,1400,1150,850,600,50,650,300,350,50,19.820139362640287,3141.16293134286,0.02134401043258553,0.15789473684210525,0.006783829213366946,Craigieburn Line
FY24-25,20042,Box Hill,-37.81922165,145.1214289,2648350,8350,8650,7100,5350,4100,450,2600,2400,2750,500,175.8887381210636,2204.6504353274345,0.13478054893330887,0.6710526315789473,0.06138742028839131,Belgrave Line
FY24-25,20042,Box Hill,-37.81922165,145.1214289,2648350,8350,8650,7100,5350,4100,450,2600,2400,2750,500,175.8887381210636,2204.6504353274345,0.13478054893330887,0.6710526315789473,0.06138742028839131,Lilydale Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Mernda Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Hurstbridge Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Craigieburn Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Upfield Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Flemington Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Frankston Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Werribee Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Williamstown Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Alamein Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Belgrave Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Glen Waverly Line
FY24-25,22180,Southern Cross,-37.81793643,144.9514112,14696050,47600,49250,41600,26500,19550,550,3100,9300,30800,5500,192.9158134215079,9198.611329048481,0.748494712390733,0.8026315789473685,0.06734466898739604,Lilydale Line
FY24-25,40220,Roxburgh Park,-37.63823121,144.9354037,498650,1650,1700,1400,850,650,200,750,350,300,50,53.40796206663684,3996.9063656591497,0.02527405913156876,0.18421052631578946,0.01853517285724945,Craigieburn Line
FY24-25,40221,Craigieburn,-37.6018169,144.9433203,1508250,4800,5000,4150,2900,2150,800,2400,1100,550,150,27.94534384291,4692.061553370234,0.07670344560588463,0.618421052631579,0.009626587759103283,Craigieburn Line
FY24-25,44817,Coolaroo,-37.66100253,144.9260556,281400,950,1000,750,450,350,100,500,250,150,50,97.3321516961666,3533.5723360989214,0.014207266132811704,0.11842105263157894,0.033902892615822744,Craigieburn Line
FY24-25,45793,Lynbrook,-38.05734118,145.2492751,407450,1400,1500,1050,500,350,200,800,300,150,50,88.72539985628543,4774.9917127033805,0.020628298388247042,0.19736842105263158,0.030891655495173444,Cranbourne Line
FY24-25,45793,Lynbrook,-38.05734118,145.2492751,407450,1400,1500,1050,500,350,200,800,300,150,50,88.72539985628543,4774.9917127033805,0.020628298388247042,0.19736842105263158,0.030891655495173444,Sunbury Line
FY24-25,45794,Cardinia Road,-38.07129047,145.437791,405950,1350,1400,1100,650,450,300,650,300,150,50,18.59101480446504,15455.404529492444,0.020551887849705564,0.15789473684210525,0.006353796424652305,Pakenham Line
FY24-25,45794,Cardinia Road,-38.07129047,145.437791,405950,1350,1400,1100,650,450,300,650,300,150,50,18.59101480446504,15455.404529492444,0.020551887849705564,0.15789473684210525,0.006353796424652305,Sunbury Line
FY24-25,45795,South Morang,-37.6491588,145.0670324,569650,1800,1900,1550,1150,800,300,750,400,350,100,8.861185931218142,10632.619420697645,0.028890824622531938,0.18421052631578946,0.0029496292747498063,Mernda Line
FY24-25,46468,Williams Landing,-37.86986533,144.7474447,1389550,4800,5000,4100,1700,1150,600,2850,950,500,100,14.192892298861203,7566.546457680179,0.07065682498930252,0.7368421052631579,0.0048150289550629635,Werribee Line
FY24-25,49343,Union,-37.823477,145.1000368,593100,1900,2000,1600,1100,750,100,1200,350,300,50,30.683180426809393,1101.1612849812245,0.030085376041730342,0.3026315789473684,0.01058447237168244,Belgrave Line
FY24-25,49343,Union,-37.823477,145.1000368,593100,1900,2000,1600,1100,750,100,1200,350,300,50,30.683180426809393,1101.1612849812245,0.030085376041730342,0.3026315789473684,0.01058447237168244,Lilydale Line
FY24-25,49458,East Pakenham,-38.084284,145.506311,54500,150,150,100,200,200,50,50,50,50,50,28.325251120031297,2000.4356919334798,0.0026488986694378222,0,0.009759505602739894,Pakenham Line
FY24-25,49458,East Pakenham,-38.084284,145.506311,54500,150,150,100,200,200,50,50,50,50,50,28.325251120031297,2000.4356919334798,0.0026488986694378222,0,0.009759505602739894,Sunbury Line
FY24-25,52095,Southland,-37.958758,145.049124,479000,1350,1300,1500,1400,1100,50,250,450,500,100,220.5460770450281,664.532736769163,0.02427308107667543,0.05263157894736842,0.0770116463819271,Frankston Line
FY24-25,52159,Middle Gorge,-37.644062,145.09214,222950,750,850,500,300,200,100,350,100,250,50,51.967974992570475,7077.1850119959,0.011229802147645537,0.07894736842105263,0.018031365775164038,Mernda Line
FY24-25,52160,Hawkstowe,-37.622992000000004,145.097396,208500,700,750,550,350,200,150,400,100,50,50,14.863485714694995,6609.726745717059,0.010493713959695988,0.09210526315789473,0.0050496489167150245,Mernda Line
FY24-25,52161,Mernda,-37.602549,145.100883,662700,2150,2250,1800,1250,800,450,1100,400,250,50,13.06268161969017,8249.768211263223,0.03363082503005481,0.27631578947368424,0.004419603083074414,Mernda Line
